,Airline,Source,Destination,Additional_Info,Price,month,Weekday,Dep_hour,Dep_min,Arrival_hour,Dur_hour,Dur_min,Arrival_min2,Stop1,Stop2,Stop3,Stop4,Total_stops1
5747,1,3,0,8,12173,3,3,20,30,20,23,55,25,2,14,3,13,1
5748,3,2,1,8,8784,5,1,4,55,21,16,5,0,3,7,6,13,1
5749,3,2,1,8,5298,5,4,6,50,12,5,20,10,3,20,6,13,1
5750,4,0,5,5,11087,3,5,8,55,9,24,35,30,0,7,8,13,1
5751,8,2,1,8,5409,6,0,17,55,22,4,55,50,3,6,6,13,1
5752,2,2,1,8,5842,5,2,7,25,13,6,10,35,3,0,6,13,1
5753,4,4,3,5,2228,3,1,15,50,17,1,30,20,1,19,29,13,0
5754,8,1,4,7,3543,5,6,17,45,20,2,20,5,4,8,29,13,0
5755,3,3,0,8,7228,5,5,21,0,2,5,15,15,2,37,3,13,1
5756,3,2,1,8,6287,4,1,5,5,12,7,5,10,3,20,6,13,1
5757,6,2,1,8,13377,6,4,13,0,1,12,30,30,3,7,6,13,1
5758,3,3,0,8,6985,3,3,17,15,20,2,45,0,2,5,29,13,0
5759,1,2,1,8,8372,6,6,13,0,19,6,15,15,3,7,6,13,1
5760,1,3,0,8,14687,5,5,9,25,5,20,0,25,2,7,0,3,2
5761,4,2,1,8,9564,3,5,11,0,14,3,15,15,3,10,29,13,0
5762,10,4,3,8,12080,3,5,8,45,16,8,0,45,1,14,13,13,1
5763,6,2,1,8,18275,6,6,17,50,1,7,40,30,3,26,4,5,2
5764,3,2,1,8,6093,6,4,7,30,21,13,30,0,3,7,6,13,1
5765,4,2,1,8,14861,3,5,5,40,4,22,45,25,3,4,4,5,2
5766,3,3,0,8,4804,5,2,11,30,14,2,35,5,2,5,29,13,0
5767,4,3,0,5,9314,5,2,20,25,19,22,45,10,2,14,3,13,1
5768,6,2,1,8,9794,5,4,8,45,19,10,15,0,3,7,6,13,1
5769,4,2,1,5,13029,5,5,5,30,19,13,30,0,3,28,4,5,2
5770,8,3,0,7,3841,6,6,17,10,19,2,30,40,2,5,29,13,0
5771,4,0,5,8,12284,3,1,8,0,13,5,15,15,0,7,8,13,1
5772,4,2,1,8,14714,6,0,21,50,4,6,35,25,3,7,6,13,1
5773,4,3,0,5,7064,4,0,6,30,22,16,5,35,2,7,3,13,1
5774,4,0,2,5,5198,5,2,7,10,10,3,0,10,0,13,29,13,0
5775,4,3,0,8,14781,5,6,6,30,16,9,50,20,2,7,3,13,1
5776,1,2,1,8,13381,6,1,20,15,19,23,0,15,3,9,4,5,2
5777,1,2,1,8,6094,6,3,5,10,8,2,50,0,3,10,29,13,0
5778,3,2,1,8,5298,6,3,6,50,12,5,20,10,3,20,6,13,1
5779,6,2,1,8,7408,6,4,10,0,21,11,0,0,3,7,6,13,1
5780,4,3,0,8,14388,5,4,21,10,12,14,50,0,2,7,3,13,1
5781,1,2,1,8,9443,6,1,19,45,19,23,30,15,3,0,4,5,2
5782,1,2,1,8,11762,3,3,7,5,19,36,10,15,3,20,4,5,2
5783,1,2,1,8,7480,6,4,12,30,9,20,55,25,3,33,6,13,1
5784,3,2,1,8,5406,3,0,5,35,8,3,15,50,3,10,29,13,0
5785,4,2,1,8,9564,6,0,11,0,14,3,15,15,3,10,29,13,0
5786,4,2,1,5,10368,6,0,9,40,19,9,20,0,3,28,4,5,2
5787,3,2,1,8,5636,5,4,7,15,12,5,15,30,3,33,6,13,1
5788,8,4,3,7,1965,5,4,22,45,0,1,30,15,1,19,29,13,0
5789,4,3,0,8,12739,6,0,21,10,4,7,30,40,2,7,3,13,1
5790,3,3,0,8,4148,3,5,14,20,16,2,35,55,2,5,29,13,0
5791,3,2,1,8,7191,5,4,6,40,21,14,20,0,3,7,6,13,1
5792,4,2,1,5,10262,6,4,7,5,4,21,20,25,3,7,6,13,1
5793,10,3,0,8,12312,3,3,9,55,20,10,30,25,2,14,3,13,1
5794,4,2,1,5,10262,6,6,18,15,19,24,45,0,3,7,6,13,1
5795,4,2,1,8,9564,6,2,11,0,14,3,15,15,3,10,29,13,0
5796,4,3,0,8,13759,3,3,6,30,4,22,15,45,2,7,3,13,1
5797,10,3,0,8,8610,5,6,17,0,20,27,20,20,2,14,3,13,1
5798,4,2,1,8,14714,6,2,13,0,19,6,0,0,3,7,6,13,1
5799,3,0,2,8,4823,6,6,8,30,11,2,50,20,0,13,29,13,0
5800,0,2,1,8,6451,5,1,7,55,15,7,50,45,3,6,6,13,1
5801,4,2,1,8,16079,5,5,14,0,19,5,0,0,3,7,6,13,1
5802,4,2,1,5,7202,6,3,11,0,14,3,15,15,3,10,29,13,0
5803,3,0,5,8,4944,3,3,23,30,2,2,50,20,0,13,29,13,0
5804,8,0,2,8,3625,6,3,5,55,8,2,40,35,0,13,29,13,0
5805,4,3,0,5,9663,5,4,14,5,12,21,55,0,2,7,3,13,1
5806,6,2,1,8,9794,5,6,10,20,19,8,40,0,3,7,6,13,1
5807,8,4,3,8,2437,5,2,13,15,14,1,30,45,1,19,29,13,0
5808,6,2,1,8,13377,6,2,10,0,1,15,30,30,3,7,6,13,1
5809,4,3,0,5,8586,6,4,20,0,4,8,40,40,2,7,3,13,1
5810,4,0,5,8,19225,3,1,8,55,15,6,20,15,0,7,8,13,1
5811,4,2,1,8,15554,5,2,22,50,4,5,35,25,3,7,6,13,1
5812,4,3,0,8,12121,5,2,9,35,22,12,30,5,2,14,3,13,1
5813,3,0,2,8,3943,5,1,10,10,13,2,50,0,0,13,29,13,0
5814,4,0,5,8,13555,3,1,21,25,9,11,35,0,0,7,8,13,1
5815,3,0,2,8,4990,6,0,18,15,21,3,5,20,0,13,29,13,0
5816,1,2,1,8,8854,3,1,20,30,23,26,30,0,3,6,6,13,1
5817,6,2,1,8,7878,5,1,7,10,16,9,0,10,3,20,6,13,1
5818,10,0,5,8,8028,3,3,9,50,12,2,45,35,0,13,29,13,0
5819,4,3,0,5,8586,5,4,18,55,8,13,20,15,2,7,3,13,1
5820,1,3,0,8,15164,5,2,17,30,13,20,15,45,2,14,7,3,2
5821,4,0,5,8,12284,3,1,7,0,15,8,15,15,0,7,8,13,1
5822,4,4,3,5,4995,6,0,7,5,8,1,25,30,1,19,29,13,0
5823,6,2,1,8,10051,5,1,8,45,19,10,30,15,3,7,6,13,1
5824,4,3,0,5,9663,5,5,14,5,10,20,0,5,2,7,3,13,1
5825,1,3,0,8,14424,5,2,7,0,5,22,25,25,2,14,0,3,2
5826,4,2,1,8,14714,6,2,10,0,19,9,0,0,3,7,6,13,1
5827,1,4,3,8,3100,5,0,13,55,15,1,30,25,1,19,29,13,0
5828,3,2,1,8,6493,6,4,17,5,22,5,20,25,3,6,6,13,1
5829,4,3,0,8,14571,6,4,6,30,23,17,5,35,2,7,3,13,1
5830,4,2,1,5,10368,6,2,5,30,19,13,30,0,3,28,4,5,2
5831,4,2,1,8,14714,6,6,15,0,4,13,25,25,3,7,6,13,1
5832,8,1,4,7,3543,5,2,8,20,10,2,15,35,4,8,29,13,0
5833,0,3,0,8,6810,6,4,7,35,19,11,50,25,2,14,3,13,1
5834,8,3,0,7,5201,3,3,9,0,11,2,30,30,2,5,29,13,0
5835,6,2,1,8,13377,6,1,17,30,1,8,0,30,3,7,6,13,1
5836,7,2,1,8,14629,3,4,7,30,18,11,20,50,3,7,6,13,1
5837,3,2,1,8,6093,4,6,7,30,21,13,30,0,3,7,6,13,1
5838,6,2,1,8,15419,6,0,11,35,1,13,55,30,3,17,15,4,3
5839,1,3,0,8,13484,5,5,16,50,13,20,55,45,2,7,7,3,2
5840,1,2,1,8,8372,5,2,21,0,7,10,40,40,3,7,6,13,1
5841,1,0,5,8,8534,3,0,8,15,11,27,5,20,0,20,27,6,2
5842,4,0,2,5,4030,5,6,17,45,20,3,0,45,0,13,29,13,0
5843,4,2,1,8,13292,6,1,9,35,4,18,50,25,3,21,4,5,2
5844,4,2,1,8,13014,6,1,5,30,4,22,55,25,3,28,4,5,2
5845,1,2,1,8,16754,3,5,8,0,19,11,15,15,3,7,6,13,1
5846,3,3,0,8,6565,3,4,17,15,19,2,40,55,2,5,29,13,0
5847,4,2,1,8,16079,5,1,22,50,19,20,10,0,3,7,6,13,1
5848,4,2,1,5,11507,5,4,21,25,12,15,10,35,3,21,4,5,2
5849,10,4,3,8,12395,3,1,7,30,9,25,55,25,1,14,13,13,1
5850,3,0,5,8,22153,3,4,19,35,0,5,0,35,0,7,8,13,1
5851,4,2,1,5,10919,6,4,6,45,12,29,50,35,3,34,4,5,2
5852,4,3,0,8,13759,3,3,21,10,4,7,35,45,2,7,3,13,1
5853,1,2,1,8,6094,4,4,5,10,8,2,50,0,3,10,29,13,0
5854,1,3,0,8,11542,5,5,9,25,13,28,20,45,2,7,7,3,2
5855,4,2,1,8,13376,6,0,6,45,4,21,40,25,3,34,4,5,2
5856,4,0,5,8,25735,3,4,11,40,10,22,45,25,0,7,8,13,1
5857,4,0,5,8,17471,3,1,22,50,23,24,10,0,0,7,8,13,1
5858,4,3,0,5,10844,6,0,16,30,23,7,5,35,2,7,3,13,1
5859,1,2,1,8,8372,6,6,19,0,7,12,40,40,3,7,6,13,1
5860,3,1,4,8,3858,6,2,11,35,14,2,25,0,4,8,29,13,0
5861,3,0,5,8,5694,3,0,1,30,4,2,45,15,0,13,29,13,0
5862,4,2,1,8,17234,3,3,18,15,18,24,35,50,3,7,6,13,1
5863,4,2,1,8,11546,4,6,9,25,4,19,0,25,3,32,4,5,2
5864,10,0,5,8,8028,3,3,7,0,9,2,40,40,0,13,29,13,0
5865,4,0,2,8,8016,6,2,19,50,22,3,0,50,0,13,29,13,0
5866,1,3,0,8,10413,5,0,20,30,20,23,55,25,2,14,3,13,1
5867,1,0,5,8,11948,3,5,11,5,22,11,5,10,0,9,10,6,2
5868,4,4,3,5,3205,4,0,10,20,11,1,30,50,1,19,29,13,0
5869,3,0,2,8,4423,5,2,13,0,15,2,50,50,0,13,29,13,0
5870,10,0,5,8,4878,3,3,7,0,9,2,40,40,0,13,29,13,0
5871,3,2,1,8,5912,4,1,17,5,22,5,10,15,3,6,6,13,1
5872,1,3,0,8,11411,5,4,5,50,8,27,5,55,2,25,9,3,2
5873,6,2,1,8,7618,6,1,7,0,21,14,0,0,3,7,6,13,1
5874,4,0,2,8,7229,4,6,15,15,18,2,55,10,0,13,29,13,0
5875,3,2,1,8,6147,6,4,15,10,20,4,50,0,3,6,6,13,1
5876,4,2,1,8,14237,6,2,18,25,4,10,0,25,3,3,4,5,2
5877,3,2,1,8,6101,3,4,7,45,13,5,55,40,3,0,6,13,1
5878,1,3,0,8,12324,5,5,16,50,5,12,45,35,2,7,11,3,2
5879,10,0,5,8,18387,3,4,6,40,21,15,15,55,0,0,8,13,1
5880,4,2,1,5,10262,6,6,16,0,4,12,25,25,3,7,6,13,1
5881,4,2,1,5,10262,6,2,9,0,19,10,0,0,3,7,6,13,1
5882,4,0,2,8,7229,4,3,7,10,10,3,0,10,0,13,29,13,0
5883,0,3,0,8,3807,6,4,22,50,1,2,30,20,2,5,29,13,0
5884,6,2,1,8,7695,3,4,15,15,1,10,20,35,3,7,6,13,1
5885,1,3,0,8,12723,5,2,5,50,8,27,5,55,2,25,9,3,2
5886,8,4,3,7,2175,5,6,13,15,14,1,30,45,1,19,29,13,0
5887,3,2,1,8,6628,5,1,9,15,1,16,15,30,3,7,6,13,1
5888,4,2,1,8,13376,6,0,14,35,4,13,50,25,3,34,4,5,2
5889,3,3,0,8,4148,3,6,15,10,17,2,35,45,2,5,29,13,0
5890,4,2,1,5,9254,3,6,5,25,4,23,0,25,3,21,4,5,2
5891,4,0,2,8,8016,6,1,18,55,22,3,5,0,0,13,29,13,0
5892,4,0,2,5,4030,5,2,17,45,20,3,0,45,0,13,29,13,0
5893,4,0,2,5,5198,5,4,17,45,20,3,0,45,0,13,29,13,0
5894,0,3,0,8,4409,4,1,19,55,22,2,30,25,2,5,29,13,0
5895,1,4,3,8,10082,3,4,13,55,15,1,30,25,1,19,29,13,0
5896,4,3,0,5,9663,5,2,14,5,10,20,0,5,2,7,3,13,1
5897,8,0,2,8,3971,4,1,5,55,8,2,40,35,0,13,29,13,0
5898,3,1,4,8,6297,3,0,7,55,10,2,20,15,4,8,29,13,0
5899,8,0,2,7,3573,5,4,5,55,8,2,40,35,0,13,29,13,0
5900,4,3,0,5,10844,5,5,14,5,22,8,30,35,2,7,3,13,1
5901,3,0,2,8,4423,4,2,6,5,8,2,45,50,0,13,29,13,0
5902,4,0,5,8,19225,3,1,14,5,21,7,15,20,0,7,8,13,1
5903,3,1,4,8,6297,3,5,22,5,0,2,25,30,4,8,29,13,0
5904,8,3,0,8,3849,3,1,22,20,0,2,20,40,2,5,29,13,0
5905,6,2,1,8,15078,3,1,8,0,15,7,30,30,3,7,6,13,1
5906,3,3,0,8,4205,5,4,19,20,23,4,25,45,2,20,3,13,1
5907,1,0,2,8,5228,5,1,13,20,16,2,50,10,0,13,29,13,0
5908,6,2,1,8,7408,6,4,7,0,21,14,0,0,3,7,6,13,1
5909,4,0,2,5,7229,6,0,11,10,14,2,55,5,0,13,29,13,0
5910,4,2,1,5,10919,6,2,14,35,4,13,50,25,3,34,4,5,2
5911,4,0,2,5,4544,5,2,15,15,18,2,55,10,0,13,29,13,0
5912,4,2,1,5,6540,3,4,8,0,4,20,25,25,3,7,6,13,1
5913,4,2,1,8,9483,3,4,19,10,18,23,40,50,3,0,4,5,2
5914,4,2,1,8,16079,5,5,10,0,19,9,0,0,3,7,6,13,1
5915,6,2,1,8,13377,6,3,18,15,1,7,15,30,3,7,6,13,1
5916,3,0,2,8,4823,6,6,18,55,21,2,55,50,0,13,29,13,0
5917,4,3,0,8,14151,5,6,17,0,10,17,55,55,2,14,3,13,1
5918,2,3,0,8,6095,5,4,23,30,7,8,15,45,2,7,3,13,1
5919,1,2,1,8,12029,5,1,10,0,19,9,15,15,3,7,6,13,1
5920,1,3,0,8,4437,4,5,19,0,11,16,5,5,2,20,3,13,1
5921,3,0,2,8,3419,6,4,1,30,4,2,45,15,0,13,29,13,0
5922,3,0,2,8,3943,4,0,10,10,13,2,50,0,0,13,29,13,0
5923,6,2,1,8,13542,3,4,14,0,1,11,35,35,3,7,6,13,1
5924,1,2,1,8,7174,6,4,17,40,23,5,20,0,3,6,6,13,1
5925,3,4,3,8,7417,3,5,9,10,10,1,25,35,1,19,29,13,0
5926,4,2,1,8,16704,5,4,13,25,4,15,0,25,3,0,4,5,2
5927,1,3,0,8,4435,3,1,20,45,23,2,35,20,2,5,29,13,0
5928,1,3,0,8,11432,5,5,9,25,5,20,10,35,2,7,11,3,2
5929,0,0,2,8,3383,6,0,23,55,2,2,50,45,0,13,29,13,0
5930,3,3,0,8,4804,4,3,4,40,7,2,35,15,2,5,29,13,0
5931,0,0,2,8,3383,5,1,4,55,7,2,50,45,0,13,29,13,0
5932,3,3,0,8,6991,5,0,15,10,20,5,20,30,2,15,3,13,1
5933,1,2,1,8,10441,5,4,5,0,19,38,15,15,3,0,4,5,2
5934,3,2,1,8,5073,3,4,7,35,12,4,25,0,3,20,6,13,1
5935,6,2,1,8,7695,3,4,10,20,1,15,15,35,3,7,6,13,1
5936,1,2,1,8,7480,5,0,20,40,9,12,45,25,3,33,6,13,1
5937,4,2,1,5,10262,6,0,11,30,12,25,5,35,3,7,6,13,1
5938,4,0,5,8,13817,3,5,22,55,11,12,30,25,0,7,8,13,1
5939,4,3,0,8,13067,5,5,9,35,19,9,35,10,2,14,3,13,1
5940,8,4,3,7,1965,6,4,13,15,14,1,30,45,1,19,29,13,0
5941,3,2,1,8,6674,6,4,6,50,16,9,20,10,3,20,6,13,1
5942,1,4,3,8,16172,3,5,5,5,16,11,50,55,1,16,24,9,2
5943,6,2,1,5,7268,6,1,12,50,19,6,25,15,3,7,6,13,1
5944,4,0,5,8,17524,3,0,7,0,12,5,15,15,0,7,8,13,1
5945,6,2,1,8,7888,5,5,18,0,1,7,30,30,3,7,6,13,1
5946,3,4,3,8,2754,6,4,19,5,20,1,30,35,1,19,29,13,0
5947,1,0,5,8,10573,3,3,12,0,23,11,55,55,0,18,4,0,3
5948,6,2,1,8,11789,6,0,11,40,19,7,20,0,3,7,6,13,1
5949,4,3,0,8,13067,5,6,20,25,19,22,45,10,2,14,3,13,1
5950,3,0,5,8,4238,3,3,0,40,3,2,45,25,0,13,29,13,0
5951,6,2,1,8,9794,5,5,7,30,19,11,30,0,3,7,6,13,1
5952,1,2,1,8,7615,3,4,7,5,9,26,20,25,3,20,22,5,2
5953,4,2,1,8,11664,3,4,10,20,4,42,5,25,3,21,4,5,2
5954,4,3,0,5,7064,4,0,6,30,19,13,20,50,2,7,3,13,1
5955,3,3,0,8,3809,4,1,19,20,23,4,25,45,2,20,3,13,1
5956,8,3,0,7,3841,6,5,17,10,19,2,30,40,2,5,29,13,0
5957,6,2,1,8,6795,5,1,11,40,1,13,50,30,3,7,6,13,1
5958,3,3,0,8,4565,4,6,15,15,20,4,50,5,2,20,3,13,1
5959,3,2,1,8,12351,3,5,18,35,1,7,0,35,3,7,6,13,1
5960,3,2,1,8,5021,3,1,21,5,0,3,15,20,3,10,29,13,0
5961,1,2,1,8,10467,5,5,13,5,9,20,20,25,3,20,22,5,2
5962,1,0,2,8,6121,4,1,17,0,19,2,45,45,0,13,29,13,0
5963,8,1,4,8,6300,3,0,17,45,20,2,20,5,4,8,29,13,0
5964,0,0,5,8,10715,3,4,5,50,8,2,50,40,0,13,29,13,0
5965,1,3,0,8,5510,5,0,14,15,16,2,30,45,2,5,29,13,0
5966,4,0,2,5,6144,5,5,18,55,22,3,5,0,0,13,29,13,0
5967,4,2,1,8,19329,3,1,19,10,19,24,35,45,3,0,4,5,2
5968,1,4,3,8,13253,3,1,12,45,19,30,40,25,1,21,9,9,2
5969,4,3,0,8,13941,5,4,6,30,19,13,20,50,2,7,3,13,1
5970,3,3,0,8,4488,4,0,20,20,22,2,35,55,2,5,29,13,0
5971,8,3,0,7,3841,6,6,6,55,9,2,35,30,2,5,29,13,0
5972,6,2,1,8,7575,5,6,11,25,19,7,50,15,3,7,6,13,1
5973,1,2,1,8,9968,5,1,16,40,19,26,35,15,3,0,4,5,2
5974,4,2,1,8,15129,5,4,13,25,19,29,35,0,3,0,4,5,2
5975,3,3,0,8,4864,5,6,7,10,12,5,30,40,2,2,3,13,1
5976,1,2,1,8,7480,6,6,17,20,9,16,5,25,3,33,6,13,1
5977,6,2,1,8,15867,3,1,7,0,18,11,50,50,3,7,6,13,1
5978,4,3,0,8,13067,5,5,9,35,22,12,30,5,2,14,3,13,1
5979,1,3,0,8,8366,5,4,16,50,7,15,5,55,2,7,3,13,1
5980,1,2,1,8,21571,3,3,12,55,19,30,20,15,3,29,4,5,2
5981,0,0,2,8,4282,5,4,4,55,7,2,50,45,0,13,29,13,0
5982,1,2,1,8,13591,5,4,16,55,19,26,20,15,3,9,4,5,2
5983,10,3,0,8,7927,4,0,20,20,23,27,5,25,2,14,3,13,1
5984,4,2,1,8,14714,6,6,15,0,19,28,0,0,3,7,6,13,1
5985,4,0,5,5,11087,3,5,18,55,16,21,15,10,0,7,8,13,1
5986,1,2,1,8,28322,3,4,4,0,7,27,40,40,3,7,6,13,1
5987,4,3,0,5,9314,5,2,17,0,19,26,10,10,2,14,3,13,1
5988,3,2,1,8,7060,6,0,15,10,20,4,50,0,3,6,6,13,1
5989,3,1,4,8,7900,3,4,11,35,14,2,25,0,4,8,29,13,0
5990,4,4,3,8,5678,6,1,2,55,4,1,25,20,1,19,29,13,0
5991,3,3,0,8,4860,4,6,19,35,0,4,35,10,2,33,3,13,1
5992,8,4,3,8,2017,5,2,5,45,7,1,30,15,1,19,29,13,0
5993,3,3,0,8,5069,6,0,8,10,13,4,50,0,2,33,3,13,1
5994,10,3,0,8,9397,6,0,7,10,10,27,35,45,2,14,3,13,1
5995,3,2,1,8,5073,4,5,10,35,15,5,0,35,3,7,6,13,1
5996,1,3,0,8,15145,3,3,5,55,23,17,20,15,2,15,16,7,3
5997,6,2,1,8,8099,6,1,9,15,19,10,0,15,3,7,6,13,1
5998,1,0,5,8,14594,3,1,11,50,19,8,0,50,0,33,8,13,1
5999,3,2,1,8,4729,3,6,14,30,17,3,5,35,3,10,29,13,0
6000,3,3,0,8,4804,5,5,22,15,0,2,35,50,2,5,29,13,0
6001,4,2,1,5,19644,5,1,11,40,19,7,20,0,3,29,4,5,2
6002,1,2,1,8,8656,3,6,19,45,19,23,30,15,3,0,4,5,2
6003,4,2,1,8,13014,6,0,9,40,12,26,55,35,3,28,4,5,2
6004,3,2,1,8,6442,3,6,6,40,16,9,30,10,3,20,6,13,1
6005,4,2,1,5,12373,5,4,13,0,12,23,35,35,3,7,6,13,1
6006,4,3,0,5,10539,6,4,9,35,14,28,50,25,2,14,3,13,1
6007,4,3,0,5,10844,5,5,20,0,9,13,20,20,2,7,3,13,1
6008,10,3,0,8,8452,6,4,17,0,9,16,5,5,2,14,3,13,1
6009,3,2,1,8,7144,5,2,8,35,22,13,55,30,3,20,6,13,1
6010,8,0,5,8,5126,3,5,20,30,23,2,50,20,0,13,29,13,0
6011,6,2,1,8,6795,6,0,19,0,1,6,30,30,3,7,6,13,1
6012,4,3,0,5,8586,5,4,21,10,10,12,55,5,2,7,3,13,1
6013,8,3,0,7,4439,5,2,9,0,11,2,25,25,2,5,29,13,0
6014,8,0,5,7,6205,3,0,9,35,12,2,55,30,0,13,29,13,0
6015,3,0,2,8,4284,5,6,0,30,3,2,55,25,0,13,29,13,0
6016,4,3,0,8,14571,6,4,16,30,23,7,5,35,2,7,3,13,1
6017,0,3,0,8,3807,4,5,19,55,22,2,30,25,2,5,29,13,0
6018,8,3,0,8,3850,3,1,6,55,9,2,40,35,2,5,29,13,0
6019,8,3,0,8,8479,5,2,11,35,18,7,15,50,2,31,3,13,1
6020,6,2,1,8,8073,5,2,9,0,21,12,0,0,3,7,6,13,1
6021,3,0,2,8,3943,6,3,13,0,15,2,50,50,0,13,29,13,0
6022,3,1,4,8,4332,5,4,11,35,14,2,25,0,4,8,29,13,0
6023,8,3,0,8,4174,4,2,17,10,19,2,30,40,2,5,29,13,0
6024,1,0,5,0,14594,3,4,11,50,8,21,5,55,0,33,8,13,1
6025,4,2,1,5,11507,6,6,5,30,19,13,30,0,3,21,4,5,2
6026,6,2,1,5,6093,6,2,7,10,22,15,20,30,3,20,6,13,1
6027,3,0,5,8,8033,3,3,18,25,21,2,55,20,0,13,29,13,0
6028,3,0,2,8,4823,6,4,16,55,19,3,0,55,0,13,29,13,0
6029,4,2,1,8,13292,6,6,21,25,12,15,10,35,3,21,4,5,2
6030,6,2,1,8,9526,6,2,11,40,19,7,35,15,3,7,6,13,1
6031,8,3,0,7,3815,3,4,22,20,0,2,20,40,2,5,29,13,0
6032,3,1,4,8,3597,6,4,13,15,15,2,20,35,4,8,29,13,0
6033,4,2,1,8,13376,6,2,14,35,4,13,50,25,3,34,4,5,2
6034,8,4,3,8,2017,5,4,5,45,7,1,30,15,1,19,29,13,0
6035,1,3,0,8,11853,3,3,9,25,1,15,55,20,2,7,7,3,2
6036,4,2,1,5,10262,6,0,13,0,19,6,0,0,3,7,6,13,1
6037,8,1,4,8,3859,3,3,9,30,12,2,35,5,4,8,29,13,0
6038,1,3,0,8,12744,6,0,7,0,5,22,25,25,2,14,0,3,2
6039,6,2,1,8,18485,6,3,17,50,1,7,40,30,3,26,4,5,2
6040,1,3,0,8,13227,5,6,9,50,8,23,5,55,2,15,9,3,2
6041,3,1,4,8,3597,6,0,19,35,21,2,20,55,4,8,29,13,0
6042,3,3,0,8,4804,5,4,15,15,17,2,30,45,2,5,29,13,0
6043,3,0,2,8,4423,6,2,6,5,8,2,45,50,0,13,29,13,0
6044,4,2,1,5,10262,6,0,15,0,12,21,35,35,3,7,6,13,1
6045,8,1,4,7,3543,5,6,9,45,12,2,15,0,4,8,29,13,0
6046,3,3,0,8,4174,4,6,21,25,0,2,40,5,2,5,29,13,0
6047,8,2,1,8,7084,3,5,16,35,22,6,15,50,3,6,6,13,1
6048,1,3,0,8,14960,5,6,9,50,8,23,5,55,2,15,9,3,2
6049,4,3,0,8,13339,3,3,6,30,16,9,50,20,2,7,3,13,1
6050,4,0,2,8,7229,4,6,8,20,11,3,0,20,0,13,29,13,0
6051,3,2,1,8,6818,5,2,5,5,16,11,5,10,3,20,6,13,1
6052,4,2,1,8,13376,6,4,6,45,4,21,40,25,3,34,4,5,2
6053,3,2,1,8,6316,6,0,15,0,1,10,30,30,3,7,6,13,1
6054,1,2,1,8,5201,6,5,18,5,21,3,5,10,3,10,29,13,0
6055,3,2,1,8,10958,5,2,23,30,4,5,5,35,3,37,6,13,1
6056,3,1,4,8,3858,6,0,11,35,14,2,25,0,4,8,29,13,0
6057,4,2,1,5,10262,6,0,13,0,19,6,0,0,3,7,6,13,1
6058,1,3,0,8,8996,5,0,9,10,13,4,5,15,2,2,3,13,1
6059,4,2,1,5,8098,3,6,5,10,19,38,35,45,3,33,4,5,2
6060,8,1,4,7,3543,5,2,8,20,10,2,15,35,4,8,29,13,0
6061,6,2,1,8,10529,5,0,7,30,19,11,30,0,3,7,6,13,1
6062,4,2,1,5,7438,3,4,2,15,18,16,35,50,3,7,6,13,1
6063,4,2,1,5,12373,5,4,14,0,4,14,25,25,3,7,6,13,1
6064,3,0,2,8,4823,5,1,7,10,10,2,55,5,0,13,29,13,0
6065,4,0,2,5,5769,6,0,8,20,11,3,0,20,0,13,29,13,0
6066,6,2,1,8,9042,3,4,7,0,13,6,20,20,3,7,6,13,1
6067,1,2,1,8,4697,4,5,17,20,9,16,5,25,3,33,6,13,1
6068,4,3,0,5,10844,5,4,14,5,19,5,45,50,2,7,3,13,1
6069,0,0,2,8,8420,6,0,4,55,7,2,50,45,0,13,29,13,0
6070,6,2,1,5,7563,3,1,7,10,16,9,0,10,3,20,6,13,1
6071,1,2,1,8,7480,5,6,20,40,9,12,45,25,3,33,6,13,1
6072,4,0,2,5,4030,5,6,11,10,14,2,55,5,0,13,29,13,0
6073,6,2,1,8,6513,6,0,7,10,22,15,20,30,3,20,6,13,1
6074,4,3,0,8,8355,6,0,10,20,17,7,15,35,2,15,3,13,1
6075,6,2,1,8,16655,5,5,15,5,1,10,25,30,3,21,4,5,2
6076,4,3,0,5,10844,5,2,5,45,18,12,30,15,2,7,3,13,1
6077,8,3,0,8,3873,6,0,17,10,19,2,30,40,2,5,29,13,0
6078,3,3,0,8,5224,6,0,15,15,17,2,30,45,2,5,29,13,0
6079,4,3,0,5,10844,5,6,16,30,12,19,30,0,2,7,3,13,1
6080,3,3,0,8,4778,3,3,5,30,8,2,50,20,2,5,29,13,0
6081,4,2,1,8,16289,3,5,20,50,18,22,0,50,3,7,6,13,1
6082,1,2,1,8,5674,3,1,5,10,8,2,50,0,3,10,29,13,0
6083,1,4,3,8,12854,3,5,6,0,11,29,55,55,1,4,9,9,2
6084,1,0,5,8,8425,3,5,22,0,11,13,5,5,0,11,8,13,1
6085,4,2,1,5,9328,3,4,5,30,18,37,20,50,3,28,4,5,2
6086,6,2,1,8,17057,3,3,2,15,15,13,15,30,3,7,6,13,1
6087,4,0,2,8,7229,5,5,19,50,22,3,0,50,0,13,29,13,0
6088,3,2,1,8,14871,3,3,11,30,21,9,30,0,3,7,6,13,1
6089,4,2,1,8,14300,6,4,12,15,19,30,45,0,3,1,4,5,2
6090,4,3,0,5,8529,6,0,21,10,9,12,10,20,2,7,3,13,1
6091,6,2,1,8,10877,6,0,4,55,19,14,5,0,3,7,6,13,1
6092,3,3,0,8,5386,5,5,17,35,22,4,40,15,2,33,3,13,1
6093,6,2,1,8,11622,3,6,10,45,18,8,5,50,3,7,6,13,1
